RMS,Peak_Amplitude,Num_Peaks,ZCR,Amplitude_Range,Spread_Ratio,IQR_Ratio,Spectral_Centroid_Hz,Low_Band_Ratio,High_Band_Ratio,Env_RMS,Env_Peak,Mean_Interval,Std_Interval,Waveform_Skew,Waveform_Kurt,Top1_Bin_Energy,Top1_Bin_Center,Top2_Bin_Energy,Top2_Bin_Center,Top3_Bin_Energy,Top3_Bin_Center,Top4_Bin_Energy,Top4_Bin_Center,Top5_Bin_Energy,Top5_Bin_Center,Top6_Bin_Energy,Top6_Bin_Center,Top7_Bin_Energy,Top7_Bin_Center,Top8_Bin_Energy,Top8_Bin_Center,Top9_Bin_Energy,Top9_Bin_Center,Top10_Bin_Energy,Top10_Bin_Center,Label
2554.813366395652,3216.0,1218,2279.0046033758085,2223.0,0.8702632709509505,0.0027354435326299334,1721.04340456356,0.6156158683469026,0.3843841316530973,2555.22723876693,3315.212755734594,0.002440345110928513,0.00391812351904319,-15.032724303793955,371.0637382179851,414070384220.5428,50,60871276706.37476,650,55687429169.119385,150,54427801596.06172,750,42975312428.61769,550,39694523608.47692,850,38935478737.605896,950,23374562018.395287,450,22580998155.88862,250,16593332479.930868,350,0
2545.9235859043097,3143.0,1513,2418.773767429448,2123.0,0.8340109736744512,0.0035294117647058825,1636.4505467106105,0.5960071525225045,0.4039928474774955,2546.317055611041,3493.3905831885527,0.001967195767195767,0.003232888705934,-13.106873352383797,289.4519943543119,397244201048.00183,50,86149237419.92188,750,47068605525.66403,550,46857376862.43984,650,46656018619.85784,850,42808108224.77673,150,38868138127.06853,950,18169194497.22037,250,16947200711.755138,450,13146630766.194378,1150,0
2543.578467587948,3192.0,980,1821.243955310989,2189.0,0.8607344543122245,0.0027472527472527475,1648.544664720968,0.6387201493831854,0.36127985061681456,2543.9799500010486,3280.1073563511322,0.0030433094994892747,0.0047162145791200035,-13.83720852673185,310.910087422856,419841325834.3062,50,60177903843.82018,750,49976239092.88491,550,45823946694.14205,150,43201628368.84966,950,43051352514.05855,850,39306587421.73839,650,25315078181.85621,250,20934202576.26026,450,12872711792.50107,350,0
2548.784546159721,3253.0,941,1506.0361502034282,2348.0,0.9214355365553727,0.00274079874706343,1643.2442268152975,0.6274474704310155,0.3725525295689845,2549.3711637201136,3479.394659395654,0.003183191489361702,0.005004544150551692,-12.325328869689866,238.413416219382,627109959390.7177,50,122130616075.1268,750,81536077413.42554,550,68304432728.09454,650,55698781651.11231,150,51867340101.01471,850,50165128846.23231,950,30007502326.825928,450,21349529153.12484,250,18139493668.644936,2550,0
2554.572243556159,3220.0,1980,2542.2088755422087,2242.0,0.8777698099368165,0.0050820953870211105,1718.637466533341,0.5844260610039199,0.4155739389960802,2554.9440315398265,3297.066579684917,0.0015084386053562404,0.001888358136152727,-13.984874411458675,342.73261749937615,361349412818.7174,50,73091965903.66806,750,45532930001.34801,650,43011634561.37235,850,42288180002.23096,550,41442648456.24687,150,35560997653.6831,950,18877776815.762413,250,17231910422.727318,450,12284199082.62505,1150,0
2556.7830018214586,3141.0,1777,2555.3628601921023,2176.0,0.8511894734335897,0.004296875,1567.683246035029,0.6241129088656517,0.3758870911343482,2557.1433607307986,3576.4697593542387,0.0016829954954954954,0.0021059341382327944,-14.997298369050409,358.4620234811797,390787508948.47797,50,70210082684.92593,750,46848526853.22917,850,42242188924.93622,550,39395798539.81183,650,37331513158.05882,150,36621860592.08512,950,16581473063.881302,450,16336725512.988188,250,10189233311.964611,1150,0
2561.0426995801367,3154.0,2024,2625.416944629753,2119.0,0.8275174164878855,0.0046801872074883,1603.733672857259,0.6509773712967468,0.3490226287032532,2561.4141638273036,3339.0057222093033,0.0014739495798319327,0.0015528802418108085,-14.732674760330482,337.9368707950446,412737085619.7158,50,60843792561.78549,750,52123489026.03202,150,39331265398.27092,650,38503739884.19254,850,36121933810.49759,950,32286536298.099663,550,21013865079.271744,250,18215840685.674507,450,12493347194.27472,350,0
2556.1024040616776,3127.0,1374,2560.947217880068,2240.0,0.8764548156651791,0.003125,1646.9243627865424,0.6057171403351639,0.394282859664836,2556.4540696095805,3664.8560895573173,0.0021868171886380186,0.0038083849101076413,-14.65213738048217,361.8980350799557,372246641096.8397,50,63163570777.047646,750,47387933280.422,850,40309951892.16597,550,36790348831.512665,950,34716215429.030685,150,33846028258.45082,650,15955376632.816637,450,15375298627.193897,250,11663345622.697409,2550,0
2560.1802102149713,3216.0,983,1609.2796906769772,2277.0,0.8895443697520617,0.002730109204368175,1563.157774455383,0.6146354054574926,0.3853645945425074,2560.6229351044663,3378.0813708782553,0.0030518329938900206,0.004544185840137453,-14.076589031800061,316.80822832786873,465755156526.7511,50,84127403012.8511,750,65234757141.448425,850,52695891153.0721,550,48377141958.276886,950,44286016753.0853,650,43684847887.525986,150,22074079143.371784,450,21271600179.947258,250,15723377220.691048,1150,0
2559.538549018485,3210.0,1856,2447.284131856399,2286.0,0.8932689615348166,0.004291845493562232,1695.234436128769,0.6134187604433395,0.38658123955666046,2559.9374052672133,3534.402444510404,0.0016088409703504042,0.002036194723779193,-15.16933304975613,371.6202611502956,414272340385.5681,50,76440729288.04085,750,47067322183.8246,550,47027078781.56337,650,42077375619.97449,150,37321920785.64923,850,35941615005.21704,950,22380557276.182255,250,19256064650.373302,450,12161311101.926868,2550,0
