RMS,Peak_Amplitude,Num_Peaks,ZCR,Amplitude_Range,Spread_Ratio,IQR_Ratio,Spectral_Centroid_Hz,Low_Band_Ratio,High_Band_Ratio,Env_RMS,Env_Peak,Mean_Interval,Std_Interval,Waveform_Skew,Waveform_Kurt,Top1_Bin_Energy,Top1_Bin_Center,Top2_Bin_Energy,Top2_Bin_Center,Top3_Bin_Energy,Top3_Bin_Center,Top4_Bin_Energy,Top4_Bin_Center,Top5_Bin_Energy,Top5_Bin_Center,Top6_Bin_Energy,Top6_Bin_Center,Top7_Bin_Energy,Top7_Bin_Center,Top8_Bin_Energy,Top8_Bin_Center,Top9_Bin_Energy,Top9_Bin_Center,Top10_Bin_Energy,Top10_Bin_Center,Label
2570.1448214181933,2667.0,402,4587.128415574017,187.0,0.07275871378241096,0.0023346303501945525,2202.37202648526,0.21086701907082686,0.7891329809291733,2570.1507511535365,2667.16523424399,0.007435162094763091,0.006504978759726911,-0.32074063934054425,30.817719446696096,884810268.8240186,650,811775584.7571566,750,673166053.0848773,350,645927511.3985869,550,598658110.1853104,850,477871790.5411011,150,414934087.9373288,950,388259788.51444006,450,383137862.73760897,1750,380786453.2289561,1050,1
2570.6715011852134,2715.0,386,4557.798165137615,336.0,0.13070560848349427,0.0019447685725398677,2025.1346883875237,0.21062236454603397,0.7893776354539661,2570.680550295203,2715.2175429186495,0.007768831168831169,0.006903145523191098,-4.2568479196743985,133.41425999238714,3436773017.557979,750,1878050889.259637,850,1398670750.4684649,650,1261488020.083212,550,1107458515.1215742,450,766329005.1852937,50,627255768.0663958,1050,611002823.4425095,1750,586443221.4365505,950,481764826.3436513,150,1
2570.439540314262,2659.0,377,4597.010942087002,197.0,0.07664079740343334,0.0019455252918287938,2136.521998975293,0.1915412032846303,0.8084587967153697,2570.4465343500815,2659.0925200192037,0.00792872340425532,0.0066240233698520255,-1.7727692270326385,51.810152730943955,2002897875.0036724,750,1431697968.4414306,850,908680338.3129325,450,740884025.9750941,950,562179356.0561202,1050,547814070.3940351,550,540824916.6426579,650,441859311.16431975,250,436298701.8888497,1750,391115991.6187284,50,1
2570.3072405427474,2755.0,376,4679.474351277433,417.0,0.16223821759383317,0.0019455252918287938,1876.7673169519433,0.228619915832228,0.7713800841677719,2570.3199701786784,2755.031695336062,0.007942933333333334,0.006881553850370976,-6.999184975690306,213.5626298327358,5870423281.719498,750,3567788556.3633738,850,1987128152.6246362,50,1474965477.0259798,450,1317912420.960811,1050,1296238552.3583226,950,1060145686.1252666,650,972298833.8559052,550,823407089.3866221,1150,780803623.4258687,350,1
2570.929596765673,2655.0,397,4554.765956027091,173.0,0.06729098879514557,0.002333722287047841,2212.9778375362785,0.21654780072742963,0.7834521992725704,2570.9354621597417,2655.004278603889,0.007513383838383838,0.006606906217115453,-0.6372381025030708,27.11337770332932,970144370.8659438,850,894193509.2904627,450,605856737.4214712,650,513847835.01270026,750,467359912.64955926,250,461263856.53300345,550,451009914.64140177,1050,419210615.34820044,950,399933919.0813383,1750,379490336.17088115,150,1
2569.964586275572,2630.0,397,4521.402595669436,118.0,0.04591512050802008,0.0023346303501945525,2311.1345173736386,0.18027245828575905,0.8197275417142409,2569.9696756605395,2630.0591971087965,0.0075151515151515155,0.00694095754515974,-0.1634997862757041,13.862848733305249,677312661.8673903,850,520944374.0017455,750,427501306.16438115,550,389702656.33000267,1750,385458109.92415625,350,369005162.33246595,250,348656880.1226892,950,343755098.98002934,650,335418329.3529728,4950,300377255.85141504,450,1
2568.5003608232973,2617.0,414,4554.240959840026,101.0,0.03932262890226492,0.0019470404984423676,2358.878813824239,0.19641355012866218,0.8035864498713378,2568.5051042407345,2617.023419290523,0.007232687651331718,0.0063759818532137386,-0.13888471572743727,10.2631738617617,474617570.0066874,150,437376389.9017433,250,349315006.45838785,1750,342094109.81358415,750,331396079.6159856,350,311064029.4103296,4950,288242710.3453752,450,276881173.7245245,50,276100974.6876077,1550,274612139.3867561,650,1
2565.487839648576,2661.0,438,4445.519127505587,226.0,0.08809265238087463,0.001949317738791423,2099.4603003847296,0.21355891094274218,0.7864410890572578,2565.4949735440664,2661.0311796300357,0.006813729977116705,0.006095002570876145,-2.0258723728027066,64.87305115297193,1929283079.2345657,750,1660696523.011767,850,885628903.443886,450,853832086.2705188,950,710383778.6518341,550,645325695.0654881,50,644381219.9085001,1050,521122690.7080105,250,437427495.7599416,650,399233738.1630708,1750,1
2556.515768054228,2625.0,351,4505.68883253812,155.0,0.060629521563569926,0.002347417840375587,2243.145780126607,0.18955189180377363,0.8104481081962263,2556.5211760823354,2625.071539360672,0.008476285714285716,0.0073226523632255675,-0.8117656168523225,26.602391133038754,1254682955.6814053,750,880302274.3727763,850,484634994.9589707,50,403110979.9184516,350,388952515.50795925,450,350723030.01038706,4950,346636009.7364405,1750,342374321.96520567,250,332274555.50100046,550,324795209.3121289,950,1
2567.6402280377433,2624.0,404,4482.356080314856,112.0,0.04361990679142712,0.0019470404984423676,2306.0291747771143,0.18871509346842064,0.8112849065315793,2567.6454414517098,2624.020865739179,0.0074086848635235725,0.0064384313709594685,-0.04804394858679605,16.68280343189419,1050601434.4838756,750,491085189.36644125,850,429206905.4227465,250,406310393.36965376,1750,396452939.0821113,450,363219645.62692595,350,357398148.1383085,150,346323126.2959441,50,317864567.68970335,4950,311202402.2603153,550,1
